2019-3-27 8:47:38 +2097152 +0005812 +0005520 +0007187 +0005701 +0006084 +0007395 +0006453 +0005060 +0007531 +0006395 +0004766 -0072502 -0072795
2019-3-27 8:49:43 +2097152 +0005813 +0005521 +0007188 +0005702 +0006087 +0007396 +0006452 +0005061 +0007530 +0006395 +0004767 -0072506 -0072799
2019-3-27 8:51:48 +2097152 +0005811 +0005520 +0007188 +0005702 +0006083 +0007396 +0006453 +0005061 +0007532 +0006394 +0004766 -0072508 -0072801
2019-3-27 8:58:24 +2097152 +0005813 +0005520 +0007189 +0005703 +0006085 +0007396 +0006452 +0005061 +0007532 +0006396 +0004769 -0072506 -0072802
2019-3-27 9:12:20 +2097152 +0005813 +0005521 +0007189 +0005702 +0006085 +0007398 +0006452 +0005059 +0007531 +0006397 +0004768 -0072508 -0072845
2019-3-27 9:18:15 +2097152 +0005810 +0005520 +0007188 +0005701 +0006083 +0007396 +0006451 +0005058 +0007528 +0006394 +0004766 -0072511 -0072843
2019-3-27 9:49:27 +2097152 +0005811 +0005519 +0007188 +0005701 +0006084 +0007395 +0006451 +0005060 +0007530 +0006395 +0004767 -0072510 -0072846
2019-3-27 10:20:40 +2097152 +0005812 +0005520 +0007188 +0005701 +0006083 +0007394 +0006451 +0005058 +0007530 +0006394 +0004767 -0072509 -0072849
2019-3-27 10:51:53 +2097152 +0005811 +0005520 +0007189 +0005702 +0006082 +0007393 +0006451 +0005059 +0007528 +0006396 +0004768 -0072509 -0072847
2019-3-27 11:23:06 +2097152 +0005810 +0005520 +0007189 +0005700 +0006082 +0007392 +0006451 +0005058 +0007529 +0006394 +0004769 -0072510 -0072848
2019-3-27 11:54:19 +2097152 +0005810 +0005519 +0007188 +0005701 +0006083 +0007392 +0006450 +0005058 +0007528 +0006394 +0004767 -0072511 -0072849
2019-3-27 12:25:32 +2097152 +0005810 +0005520 +0007189 +0005701 +0006083 +0007393 +0006452 +0005058 +0007529 +0006393 +0004767 -0072509 -0072847
2019-3-27 12:56:45 +2097152 +0005810 +0005522 +0007190 +0005701 +0006082 +0007395 +0006451 +0005058 +0007530 +0006395 +0004768 -0072508 -0072847
2019-3-27 13:27:58 +2097152 +0005809 +0005520 +0007189 +0005700 +0006082 +0007392 +0006449 +0005058 +0007528 +0006395 +0004770 -0072508 -0072846
2019-3-27 13:59:11 +2097152 +0005811 +0005522 +0007190 +0005702 +0006083 +0007394 +0006452 +0005060 +0007530 +0006396 +0004770 -0072506 -0072845
2019-3-27 14:30:23 +2097152 +0005811 +0005522 +0007190 +0005702 +0006083 +0007392 +0006453 +0005058 +0007530 +0006395 +0004770 -0072508 -0072846
2019-3-27 15:01:41 +2097152 +0005799 +0005512 +0007184 +0005697 +0006078 +0007388 +0006448 +0005055 +0007527 +0006391 +0004766 -0072345 -0072664
2019-3-27 15:32:49 +2097152 +0005809 +0005520 +0007188 +0005701 +0006081 +0007391 +0006451 +0005056 +0007529 +0006394 +0004766 -0072503 -0072801
2019-3-27 16:04:02 +2097152 +0005810 +0005521 +0007189 +0005702 +0006082 +0007390 +0006450 +0005056 +0007529 +0006395 +0004767 -0072506 -0072821
2019-3-27 16:35:15 +2097152 +0005808 +0005521 +0007190 +0005702 +0006081 +0007389 +0006452 +0005057 +0007528 +0006393 +0004769 -0072507 -0072831
2019-3-27 17:06:28 +2097152 +0005810 +0005523 +0007193 +0005702 +0006083 +0007392 +0006454 +0005058 +0007530 +0006396 +0004770 -0072506 -0072868
2019-3-27 18:08:53 +2097152 +0005809 +0005522 +0007190 +0005702 +0006083 +0007392 +0006451 +0005056 +0007527 +0006396 +0004770 -0072506 -0072854
2019-3-28 11:55:25 +2097152 +0005798 +0005523 +0007195 +0005697 +0006072 +0007377 +0006449 +0005048 +0007523 +0006394 +0004773 -0072502 -0072865
2019-3-28 12:26:37 +2097152 +0005799 +0005523 +0007196 +0005698 +0006072 +0007377 +0006450 +0005048 +0007524 +0006395 +0004773 -0072498 -0072859
2019-3-28 12:57:50 +2097152 +0005801 +0005525 +0007197 +0005701 +0006075 +0007379 +0006453 +0005049 +0007527 +0006397 +0004773 -0072498 -0072856
2019-3-28 13:29:03 +2097152 +0005800 +0005524 +0007196 +0005699 +0006073 +0007378 +0006448 +0005047 +0007524 +0006395 +0004774 -0072496 -0072858
2019-3-28 14:00:16 +2097152 +0005800 +0005526 +0007198 +0005701 +0006073 +0007379 +0006451 +0005049 +0007525 +0006398 +0004775 -0072497 -0072858
2019-3-28 14:31:29 +2097152 +0005801 +0005526 +0007198 +0005700 +0006072 +0007377 +0006451 +0005046 +0007525 +0006398 +0004775 -0072498 -0072858
2019-3-28 15:02:42 +2097152 +0005801 +0005526 +0007198 +0005700 +0006075 +0007377 +0006451 +0005047 +0007525 +0006396 +0004776 -0072500 -0072858
