2019-3-27 8:47:38 -0000920 -0000482 -0000266 -0000542 -0000213 -0001220 +0000060 +0000199 -0002035 -0000218 +0090385 -0002595 -0071776 -0071084
2019-3-27 8:49:43 -0000921 -0000480 -0000265 -0000541 -0000214 -0001217 +0000060 +0000200 -0002034 -0000219 +0090381 -0002594 -0071771 -0071069
2019-3-27 8:51:48 -0000918 -0000479 -0000266 -0000540 -0000212 -0001217 +0000060 +0000201 -0002033 -0000219 +0090390 -0002593 -0071771 -0071065
2019-3-27 8:58:24 -0000918 -0000479 -0000263 -0000538 -0000212 -0001213 +0000063 +0000201 -0002032 -0000217 +0090413 -0002591 -0071771 -0071074
2019-3-27 9:12:20 -0000917 -0000479 -0000264 -0000538 -0000212 -0001216 +0000060 +0000201 -0002032 -0000216 +0090411 -0002592 -0071771 -0071104
2019-3-27 9:18:14 -0000919 -0000479 -0000263 -0000540 -0000212 -0001217 +0000061 +0000200 -0002034 -0000217 +0090403 -0002593 -0071772 -0071097
2019-3-27 9:49:27 -0000918 -0000481 -0000266 -0000540 -0000211 -0001216 +0000061 +0000199 -0002034 -0000217 +0090433 -0002591 -0071774 -0071104
2019-3-27 10:20:40 -0000919 -0000482 -0000268 -0000542 -0000215 -0001220 +0000058 +0000196 -0002035 -0000221 +0090451 -0002595 -0071775 -0071107
2019-3-27 10:51:53 -0000919 -0000481 -0000266 -0000541 -0000215 -0001218 +0000061 +0000199 -0002033 -0000219 +0090458 -0002593 -0071772 -0071104
2019-3-27 11:23:06 -0000920 -0000479 -0000266 -0000539 -0000214 -0001217 +0000059 +0000198 -0002033 -0000215 +0090466 -0002591 -0071770 -0071102
2019-3-27 11:54:19 -0000922 -0000482 -0000270 -0000545 -0000215 -0001221 +0000057 +0000194 -0002037 -0000221 +0090459 -0002595 -0071776 -0071108
2019-3-27 12:25:31 -0000918 -0000481 -0000266 -0000539 -0000213 -0001218 +0000060 +0000198 -0002033 -0000219 +0090483 -0002591 -0071770 -0071103
2019-3-27 12:56:44 -0000920 -0000481 -0000270 -0000544 -0000214 -0001219 +0000059 +0000195 -0002036 -0000220 +0090512 -0002595 -0071774 -0071106
2019-3-27 13:27:57 -0000921 -0000481 -0000269 -0000542 -0000215 -0001219 +0000059 +0000196 -0002035 -0000218 +0090523 -0002592 -0071772 -0071104
2019-3-27 13:59:10 -0000918 -0000479 -0000267 -0000542 -0000212 -0001217 +0000060 +0000197 -0002033 -0000218 +0090553 -0002593 -0071770 -0071102
2019-3-27 14:30:23 -0000917 -0000478 -0000268 -0000539 -0000212 -0001215 +0000059 +0000199 -0002032 -0000217 +0090575 -0002591 -0071770 -0071101
2019-3-27 15:01:36 -0000920 -0000481 -0000266 -0000539 -0000212 -0001215 +0000061 +0000200 -0002034 -0000217 +0090562 -0002591 -0071759 -0071056
2019-3-27 15:32:49 -0000921 -0000479 -0000266 -0000540 -0000212 -0001217 +0000059 +0000195 -0002032 -0000215 +0090638 -0002593 -0071769 -0071078
2019-3-27 16:04:01 -0000921 -0000481 -0000266 -0000539 -0000213 -0001215 +0000059 +0000197 -0002033 -0000220 +0090616 -0002592 -0071771 -0071086
