2019-3-27 8:47:38 +0005794 +0006603 +0005851 +0005640 +0006441 +0003709 +0006282 +0005138 +0003202 +0007755 +0006841 +0006353 -0070262 -0070444
2019-3-27 8:49:43 +0005793 +0006603 +0005851 +0005639 +0006438 +0003708 +0006282 +0005138 +0003203 +0007755 +0006842 +0006352 -0070268 -0070439
2019-3-27 8:51:47 +0005795 +0006603 +0005850 +0005639 +0006440 +0003708 +0006284 +0005137 +0003203 +0007754 +0006841 +0006352 -0070268 -0070437
2019-3-27 8:58:23 +0005794 +0006604 +0005850 +0005639 +0006441 +0003708 +0006283 +0005137 +0003203 +0007755 +0006843 +0006354 -0070265 -0070442
2019-3-27 9:12:20 +0005793 +0006603 +0005850 +0005639 +0006440 +0003707 +0006283 +0005135 +0003202 +0007755 +0006841 +0006352 -0070267 -0070477
2019-3-27 9:18:14 +0005793 +0006603 +0005849 +0005639 +0006439 +0003707 +0006282 +0005135 +0003202 +0007754 +0006842 +0006352 -0070269 -0070471
2019-3-27 9:49:27 +0005795 +0006604 +0005852 +0005639 +0006441 +0003707 +0006284 +0005137 +0003204 +0007753 +0006843 +0006354 -0070269 -0070478
2019-3-27 10:20:40 +0005795 +0006604 +0005850 +0005638 +0006441 +0003709 +0006283 +0005137 +0003202 +0007756 +0006843 +0006354 -0070267 -0070479
2019-3-27 10:51:53 +0005795 +0006603 +0005850 +0005639 +0006443 +0003710 +0006284 +0005137 +0003202 +0007757 +0006845 +0006355 -0070268 -0070478
2019-3-27 11:23:06 +0005795 +0006605 +0005851 +0005639 +0006443 +0003711 +0006284 +0005137 +0003202 +0007756 +0006842 +0006354 -0070267 -0070478
2019-3-27 11:54:19 +0005795 +0006606 +0005850 +0005639 +0006443 +0003710 +0006287 +0005137 +0003205 +0007758 +0006845 +0006356 -0070266 -0070476
2019-3-27 12:25:32 +0005795 +0006605 +0005852 +0005638 +0006443 +0003712 +0006286 +0005138 +0003204 +0007757 +0006845 +0006356 -0070266 -0070475
2019-3-27 12:56:45 +0005796 +0006606 +0005850 +0005639 +0006442 +0003711 +0006284 +0005136 +0003203 +0007756 +0006842 +0006355 -0070267 -0070477
2019-3-27 13:27:57 +0005796 +0006607 +0005852 +0005638 +0006444 +0003714 +0006287 +0005135 +0003204 +0007758 +0006845 +0006356 -0070266 -0070477
2019-3-27 13:59:10 +0005796 +0006606 +0005849 +0005637 +0006442 +0003710 +0006284 +0005133 +0003202 +0007756 +0006843 +0006355 -0070268 -0070478
2019-3-27 14:30:23 +0005793 +0006604 +0005848 +0005636 +0006441 +0003709 +0006283 +0005132 +0003202 +0007756 +0006843 +0006354 -0070269 -0070479
2019-3-27 15:01:36 +0005790 +0006603 +0005847 +0005637 +0006443 +0003713 +0006285 +0005133 +0003204 +0007756 +0006844 +0006355 -0070169 -0070355
2019-3-27 15:32:49 +0005791 +0006604 +0005847 +0005637 +0006443 +0003713 +0006285 +0005134 +0003204 +0007757 +0006842 +0006356 -0070266 -0070447
2019-3-27 16:04:02 +0005791 +0006605 +0005848 +0005637 +0006444 +0003710 +0006286 +0005134 +0003203 +0007757 +0006843 +0006354 -0070266 -0070459
2019-3-27 16:35:15 +0005792 +0006605 +0005847 +0005636 +0006443 +0003712 +0006285 +0005134 +0003204 +0007757 +0006843 +0006354 -0070266 -0070466
2019-3-27 17:06:27 +0005793 +0006604 +0005848 +0005636 +0006445 +0003712 +0006285 +0005132 +0003205 +0007757 +0006843 +0006355 -0070268 -0070473
2019-3-27 17:37:40 +0005791 +0006603 +0005847 +0005635 +0006443 +0003713 +0006285 +0005132 +0003204 +0007757 +0006844 +0006357 -0070268 -0070472
2019-3-27 18:08:53 +0005792 +0006605 +0005848 +0005636 +0006443 +0003714 +0006285 +0005132 +0003205 +0007756 +0006844 +0006355 -0070268 -0070475
2019-3-28 11:55:25 +0005785 +0006604 +0005840 +0005625 +0006447 +0003722 +0006288 +0005119 +0003202 +0007757 +0006843 +0006360 -0070275 -0070484
2019-3-28 12:26:38 +0005787 +0006606 +0005842 +0005626 +0006450 +0003723 +0006290 +0005121 +0003205 +0007758 +0006845 +0006362 -0070271 -0070482
