2019-3-27 8:47:38 +0009015 +0009394 +0007499 +0008866 +0008820 +0006696 +0008401 +0009281 +0005932 +0008008 +0008007 +0007684 -0072421 -0072112
2019-3-27 8:49:43 +0009016 +0009395 +0007499 +0008870 +0008821 +0006698 +0008403 +0009282 +0005930 +0008011 +0008007 +0007686 -0072403 -0072050
2019-3-27 8:51:48 +0009016 +0009393 +0007498 +0008868 +0008822 +0006694 +0008402 +0009280 +0005932 +0008011 +0008007 +0007684 -0072420 -0072070
2019-3-27 8:58:24 +0009015 +0009392 +0007499 +0008865 +0008820 +0006694 +0008399 +0009279 +0005930 +0008009 +0008006 +0007683 -0072425 -0072103
2019-3-27 9:12:20 +0009014 +0009393 +0007498 +0008868 +0008820 +0006694 +0008402 +0009282 +0005931 +0008010 +0008007 +0007685 -0072422 -0072119
2019-3-27 9:18:14 +0009016 +0009393 +0007498 +0008866 +0008822 +0006694 +0008401 +0009280 +0005930 +0008010 +0008008 +0007684 -0072421 -0072118
2019-3-27 9:49:27 +0009015 +0009392 +0007500 +0008867 +0008820 +0006697 +0008402 +0009282 +0005932 +0008010 +0008009 +0007685 -0072419 -0072120
2019-3-27 10:20:40 +0009015 +0009390 +0007496 +0008865 +0008819 +0006692 +0008400 +0009279 +0005928 +0008008 +0008006 +0007684 -0072424 -0072124
2019-3-27 10:51:53 +0009015 +0009390 +0007496 +0008865 +0008818 +0006694 +0008399 +0009280 +0005928 +0008010 +0008007 +0007685 -0072423 -0072123
2019-3-27 11:23:06 +0009014 +0009389 +0007496 +0008866 +0008820 +0006696 +0008398 +0009282 +0005929 +0008009 +0008008 +0007685 -0072422 -0072122
2019-3-27 11:54:19 +0009013 +0009389 +0007495 +0008864 +0008819 +0006694 +0008397 +0009280 +0005929 +0008010 +0008009 +0007685 -0072423 -0072122
2019-3-27 12:25:32 +0009012 +0009390 +0007495 +0008866 +0008821 +0006695 +0008399 +0009281 +0005928 +0008011 +0008008 +0007685 -0072420 -0072119
2019-3-27 12:56:44 +0009014 +0009392 +0007496 +0008867 +0008822 +0006695 +0008401 +0009282 +0005930 +0008012 +0008009 +0007688 -0072420 -0072120
2019-3-27 13:27:57 +0009009 +0009388 +0007492 +0008864 +0008818 +0006692 +0008397 +0009279 +0005926 +0008009 +0008007 +0007685 -0072423 -0072121
2019-3-27 13:59:10 +0009011 +0009387 +0007492 +0008863 +0008820 +0006693 +0008396 +0009280 +0005927 +0008008 +0008005 +0007685 -0072423 -0072120
2019-3-27 14:30:23 +0009012 +0009387 +0007493 +0008865 +0008821 +0006693 +0008398 +0009280 +0005927 +0008012 +0008010 +0007687 -0072420 -0072120
2019-3-27 15:32:49 +0009009 +0009386 +0007491 +0008863 +0008820 +0006693 +0008396 +0009280 +0005926 +0008010 +0008009 +0007685 -0072415 -0072088
2019-3-27 16:04:02 +0009010 +0009387 +0007492 +0008865 +0008822 +0006694 +0008397 +0009282 +0005927 +0008011 +0008010 +0007687 -0072418 -0072099
2019-3-27 16:35:15 +0009011 +0009385 +0007492 +0008866 +0008822 +0006695 +0008397 +0009281 +0005927 +0008012 +0008009 +0007688 -0072418 -0072107
2019-3-27 17:06:27 +0009009 +0009384 +0007488 +0008864 +0008820 +0006692 +0008394 +0009279 +0005925 +0008011 +0008007 +0007687 -0072420 -0072121
2019-3-27 17:37:41 +0009011 +0009387 +0007490 +0008865 +0008823 +0006695 +0008396 +0009282 +0005926 +0008013 +0008010 +0007689 -0072416 -0072113
2019-3-27 18:08:53 +0009008 +0009382 +0007487 +0008862 +0008818 +0006690 +0008393 +0009278 +0005922 +0008009 +0008006 +0007685 -0072421 -0072117
2019-3-28 11:55:25 +0009001 +0009368 +0007469 +0008861 +0008826 +0006693 +0008383 +0009284 +0005916 +0008018 +0008011 +0007692 -0072407 -0072106
2019-3-28 12:26:38 +0009000 +0009369 +0007467 +0008860 +0008824 +0006693 +0008384 +0009284 +0005916 +0008016 +0008012 +0007693 -0072407 -0072103
2019-3-28 12:57:51 +0008999 +0009366 +0007466 +0008859 +0008822 +0006692 +0008382 +0009283 +0005916 +0008016 +0008010 +0007691 -0072407 -0072105
2019-3-28 13:29:04 +0008998 +0009365 +0007465 +0008858 +0008822 +0006691 +0008382 +0009283 +0005914 +0008015 +0008009 +0007690 -0072407 -0072104
2019-3-28 14:00:16 +0008996 +0009365 +0007464 +0008856 +0008822 +0006692 +0008379 +0009281 +0005911 +0008015 +0008010 +0007689 -0072408 -0072106
2019-3-28 14:31:29 +0008996 +0009364 +0007465 +0008856 +0008822 +0006691 +0008380 +0009282 +0005912 +0008014 +0008009 +0007689 -0072410 -0072107
2019-3-28 15:02:42 +0008997 +0009363 +0007464 +0008859 +0008821 +0006692 +0008379 +0009282 +0005913 +0008016 +0008010 +0007690 -0072364 -0072043
2019-3-28 15:33:55 +0008997 +0009362 +0007463 +0008856 +0008823 +0006691 +0008380 +0009282 +0005913 +0008015 +0008010 +0007689 -0072405 -0072077
2019-3-28 16:05:08 +0008996 +0009364 +0007464 +0008857 +0008822 +0006694 +0008380 +0009283 +0005912 +0008017 +0008012 +0007693 -0072405 -0072088
2019-3-28 16:36:21 +0008993 +0009362 +0007462 +0008855 +0008822 +0006689 +0008377 +0009282 +0005913 +0008014 +0008011 +0007689 -0072408 -0072095
2019-3-28 17:07:34 +0008994 +0009363 +0007461 +0008855 +0008822 +0006691 +0008378 +0009282 +0005910 +0008017 +0008010 +0007691 -0072409 -0072100
