2019/1/17 4:23:19 +0007448 +0007821 +0007635 +0005798 +0007859 +0008002 +0007366 +0006939 +0007744 +0006981 +0006196 +0005180 -0078552 -0078017
2019/1/17 4:54:22 +0007448 +0007822 +0007636 +0005798 +0007863 +0008003 +0007368 +0006938 +0007745 +0006980 +0006198 +0005180 -0078555 -0078019
2019/1/17 5:25:25 +0007449 +0007822 +0007635 +0005800 +0007862 +0008004 +0007367 +0006939 +0007745 +0006979 +0006199 +0005181 -0078556 -0078020
2019/1/17 5:56:30 +0007449 +0007822 +0007637 +0005799 +0007861 +0008003 +0007367 +0006938 +0007744 +0006979 +0006199 +0005179 -0078556 -0078021
2019/1/17 6:27:32 +0007446 +0007821 +0007636 +0005796 +0007863 +0008003 +0007366 +0006938 +0007743 +0006978 +0006197 +0005180 -0078556 -0078022
2019/1/17 6:58:37 +0007447 +0007820 +0007635 +0005798 +0007861 +0008001 +0007366 +0006936 +0007742 +0006980 +0006197 +0005179 -0078559 -0078021
2019/1/17 7:29:40 +0007448 +0007821 +0007636 +0005797 +0007862 +0008002 +0007365 +0006938 +0007745 +0006980 +0006196 +0005180 -0078555 -0078023
2019/1/17 8:00:44 +0007448 +0007822 +0007636 +0005799 +0007862 +0008001 +0007366 +0006940 +0007745 +0006980 +0006199 +0005182 -0078555 -0078021
2019/1/17 8:31:46 +0007449 +0007823 +0007636 +0005801 +0007862 +0008003 +0007368 +0006938 +0007745 +0006981 +0006198 +0005181 -0078557 -0078024
2019/1/17 9:02:50 +0007449 +0007822 +0007637 +0005799 +0007863 +0008003 +0007368 +0006940 +0007745 +0006981 +0006200 +0005180 -0078558 -0078023
2019/1/17 9:52:37 +0007449 +0007824 +0007638 +0005800 +0007863 +0008004 +0007366 +0006938 +0007744 +0006980 +0006198 +0005181 -0078559 -0078021
2019/1/17 10:23:40 +0007448 +0007823 +0007634 +0005799 +0007861 +0008002 +0007367 +0006938 +0007745 +0006982 +0006197 +0005181 -0078556 -0078024
2019/1/17 10:54:43 +0007449 +0007823 +0007637 +0005801 +0007863 +0008005 +0007368 +0006940 +0007745 +0006980 +0006198 +0005182 -0078558 -0078022
2019/1/17 11:03:09 +0007447 +0007821 +0007634 +0005798 +0007861 +0008000 +0007366 +0006938 +0007742 +0006980 +0006199 +0005181 -0078560 -0078021
2019/1/17 11:34:13 +0007447 +0007822 +0007636 +0005799 +0007861 +0008002 +0007366 +0006939 +0007742 +0006978 +0006199 +0005181 -0078559 -0078028
2019/1/17 12:05:16 +0007448 +0007822 +0007635 +0005799 +0007862 +0008002 +0007367 +0006937 +0007745 +0006980 +0006198 +0005180 -0078562 -0078028
2019/1/17 12:36:21 +0007448 +0007822 +0007634 +0005800 +0007864 +0008004 +0007368 +0006938 +0007744 +0006981 +0006199 +0005181 -0078561 -0078028
2019/1/17 13:07:25 +0007449 +0007823 +0007636 +0005800 +0007863 +0008003 +0007368 +0006940 +0007745 +0006984 +0006199 +0005181 -0078562 -0078027
2019/1/17 13:38:27 +0007449 +0007822 +0007634 +0005800 +0007863 +0008003 +0007367 +0006938 +0007746 +0006980 +0006200 +0005182 -0078560 -0078028
2019/1/17 14:09:31 +0007450 +0007824 +0007639 +0005803 +0007865 +0008005 +0007370 +0006943 +0007748 +0006983 +0006201 +0005184 -0078561 -0078029
2019/1/17 14:40:35 +0007450 +0007823 +0007636 +0005800 +0007864 +0008005 +0007367 +0006939 +0007743 +0006982 +0006196 +0005181 -0078565 -0078029
2019/1/17 15:11:39 +0007451 +0007823 +0007637 +0005800 +0007865 +0008005 +0007369 +0006940 +0007746 +0006984 +0006200 +0005183 -0078560 -0078027
2019/1/17 15:42:47 +0007424 +0007805 +0007624 +0005791 +0007855 +0008000 +0007363 +0006934 +0007739 +0006975 +0006196 +0005178 -0078387 -0077646
2019/1/17 16:13:45 +0007447 +0007822 +0007634 +0005800 +0007863 +0008004 +0007367 +0006939 +0007744 +0006980 +0006198 +0005180 -0078554 -0077927
2019/1/17 16:44:48 +0007449 +0007823 +0007636 +0005800 +0007865 +0008006 +0007368 +0006943 +0007746 +0006984 +0006201 +0005182 -0078561 -0077980
2019/1/17 17:15:52 +0007453 +0007826 +0007638 +0005802 +0007865 +0008006 +0007370 +0006943 +0007749 +0006985 +0006203 +0005185 -0078559 -0078000
2019/1/17 17:46:57 +0007450 +0007825 +0007636 +0005803 +0007864 +0008007 +0007368 +0006942 +0007747 +0006984 +0006201 +0005182 -0078563 -0078012
2019/1/17 18:18:01 +0007450 +0007824 +0007637 +0005800 +0007863 +0008004 +0007367 +0006940 +0007747 +0006982 +0006201 +0005182 -0078566 -0078018
2019/1/17 18:49:04 +0007450 +0007824 +0007635 +0005801 +0007861 +0008005 +0007367 +0006941 +0007746 +0006982 +0006199 +0005183 -0078567 -0078023
2019/1/17 19:20:09 +0007452 +0007826 +0007637 +0005803 +0007864 +0008005 +0007370 +0006942 +0007747 +0006983 +0006201 +0005183 -0078563 -0078026
2019/1/17 19:51:10 +0007451 +0007823 +0007635 +0005802 +0007866 +0008007 +0007370 +0006940 +0007747 +0006983 +0006200 +0005184 -0078566 -0078026
2019/1/17 20:22:15 +0007450 +0007823 +0007634 +0005800 +0007863 +0008004 +0007367 +0006941 +0007745 +0006980 +0006201 +0005181 -0078568 -0078031
2019/1/17 20:53:19 +0007450 +0007824 +0007633 +0005801 +0007861 +0008003 +0007368 +0006941 +0007745 +0006980 +0006200 +0005183 -0078569 -0078032
2019/1/17 21:24:21 +0007450 +0007823 +0007636 +0005801 +0007863 +0008003 +0007368 +0006940 +0007745 +0006981 +0006200 +0005183 -0078568 -0078033
2019/1/17 21:55:25 +0007451 +0007824 +0007636 +0005803 +0007864 +0008005 +0007370 +0006941 +0007746 +0006983 +0006201 +0005183 -0078568 -0078033
2019/1/17 22:26:28 +0007451 +0007824 +0007634 +0005802 +0007865 +0008004 +0007369 +0006940 +0007744 +0006983 +0006200 +0005183 -0078570 -0078033
2019/1/17 22:57:32 +0007452 +0007825 +0007636 +0005803 +0007866 +0008005 +0007370 +0006940 +0007745 +0006982 +0006201 +0005185 -0078569 -0078033
2019/1/17 23:28:36 +0007451 +0007825 +0007634 +0005802 +0007864 +0008004 +0007369 +0006941 +0007747 +0006983 +0006200 +0005181 -0078570 -0078034
2019/1/17 23:59:40 +0007449 +0007822 +0007634 +0005799 +0007864 +0008004 +0007368 +0006941 +0007746 +0006980 +0006199 +0005183 -0078571 -0078036
2019/1/18 0:30:43 +0007452 +0007826 +0007638 +0005806 +0007866 +0008006 +0007371 +0006942 +0007749 +0006985 +0006202 +0005185 -0078568 -0078034
2019/1/18 1:01:46 +0007451 +0007824 +0007638 +0005804 +0007864 +0008007 +0007371 +0006941 +0007748 +0006984 +0006202 +0005184 -0078567 -0078033
2019/1/18 1:32:49 +0007451 +0007824 +0007635 +0005801 +0007864 +0008004 +0007369 +0006941 +0007747 +0006983 +0006201 +0005183 -0078575 -0078036
2019/1/18 2:03:53 +0007451 +0007824 +0007636 +0005802 +0007866 +0008005 +0007370 +0006941 +0007748 +0006984 +0006200 +0005185 -0078573 -0078038
2019/1/18 2:34:56 +0007452 +0007823 +0007636 +0005803 +0007865 +0008004 +0007370 +0006940 +0007747 +0006984 +0006200 +0005183 -0078571 -0078039
2019/1/18 3:06:01 +0007452 +0007824 +0007637 +0005804 +0007867 +0008008 +0007370 +0006943 +0007747 +0006984 +0006203 +0005185 -0078572 -0078034
2019/1/18 3:37:03 +0007452 +0007826 +0007637 +0005803 +0007867 +0008007 +0007370 +0006941 +0007749 +0006983 +0006202 +0005184 -0078570 -0078035
2019/1/18 4:08:07 +0007451 +0007825 +0007636 +0005803 +0007866 +0008006 +0007370 +0006943 +0007748 +0006985 +0006201 +0005184 -0078573 -0078036
2019/1/18 4:39:10 +0007454 +0007827 +0007640 +0005807 +0007868 +0008010 +0007372 +0006943 +0007752 +0006987 +0006205 +0005188 -0078568 -0078031
2019/1/18 5:10:14 +0007452 +0007826 +0007638 +0005804 +0007866 +0008007 +0007371 +0006943 +0007749 +0006986 +0006203 +0005187 -0078572 -0078035
2019/1/18 5:41:16 +0007453 +0007826 +0007637 +0005804 +0007867 +0008007 +0007371 +0006943 +0007748 +0006986 +0006201 +0005186 -0078570 -0078039
2019/1/18 6:12:20 +0007453 +0007825 +0007635 +0005804 +0007865 +0008007 +0007370 +0006943 +0007747 +0006984 +0006202 +0005185 -0078573 -0078039
2019/1/18 6:43:24 +0007453 +0007825 +0007636 +0005803 +0007866 +0008006 +0007371 +0006942 +0007747 +0006985 +0006202 +0005185 -0078557 -0077908
2019/1/18 7:14:28 +0007452 +0007825 +0007636 +0005803 +0007863 +0008005 +0007368 +0006941 +0007747 +0006982 +0006201 +0005182 -0078574 -0077984
2019/1/18 7:45:31 +0007454 +0007827 +0007638 +0005805 +0007866 +0008008 +0007373 +0006944 +0007749 +0006989 +0006203 +0005188 -0078570 -0078004
2019/1/18 8:16:35 +0007454 +0007826 +0007637 +0005806 +0007868 +0008008 +0007372 +0006945 +0007749 +0006985 +0006204 +0005186 -0078571 -0078017
2019/1/18 8:47:37 +0007452 +0007825 +0007636 +0005804 +0007867 +0008007 +0007370 +0006942 +0007750 +0006985 +0006203 +0005187 -0078575 -0078027
2019/1/18 9:18:40 +0007454 +0007827 +0007636 +0005804 +0007867 +0008008 +0007373 +0006942 +0007749 +0006984 +0006203 +0005188 -0078574 -0078031
2019/1/18 9:49:44 +0007453 +0007827 +0007638 +0005806 +0007868 +0008008 +0007372 +0006945 +0007749 +0006986 +0006202 +0005188 -0078573 -0078031
2019/1/18 10:20:47 +0007453 +0007828 +0007637 +0005805 +0007867 +0008008 +0007371 +0006944 +0007750 +0006985 +0006203 +0005186 -0078575 -0078037
2019/1/18 10:51:51 +0007452 +0007824 +0007634 +0005801 +0007864 +0008006 +0007371 +0006941 +0007746 +0006982 +0006201 +0005183 -0078580 -0078039
2019/1/18 11:22:56 +0007451 +0007823 +0007637 +0005804 +0007865 +0008007 +0007369 +0006941 +0007748 +0006981 +0006201 +0005183 -0078580 -0078042
2019/1/18 11:53:58 +0007452 +0007827 +0007637 +0005806 +0007868 +0008007 +0007373 +0006942 +0007749 +0006985 +0006202 +0005185 -0078577 -0078040
2019/1/18 12:25:02 +0007453 +0007827 +0007636 +0005806 +0007866 +0008008 +0007371 +0006943 +0007747 +0006985 +0006202 +0005184 -0078576 -0078039
2019/1/18 12:56:05 +0007453 +0007826 +0007638 +0005804 +0007866 +0008008 +0007370 +0006943 +0007748 +0006985 +0006202 +0005186 -0078578 -0078042
2019/1/18 13:27:09 +0007456 +0007828 +0007637 +0005807 +0007870 +0008010 +0007373 +0006944 +0007749 +0006987 +0006203 +0005188 -0078577 -0078040
2019/1/18 13:58:12 +0007455 +0007827 +0007639 +0005806 +0007869 +0008010 +0007373 +0006944 +0007751 +0006985 +0006205 +0005187 -0078577 -0078040
